1,1,200
-5.000000000000000000e+00,6.358951103183707598e-01
-4.949748743718592969e+00,1.148856780081902951e+00
-4.899497487437185939e+00,8.168154118177007872e-01
-4.849246231155778908e+00,1.005600274600036093e+00
-4.798994974874371877e+00,6.869921392460762721e-01
-4.748743718592964846e+00,7.143625409653477920e-01
-4.698492462311557816e+00,1.409316521594524474e+00
-4.648241206030150785e+00,7.692309861729245135e-01
-4.597989949748743754e+00,4.491896455002013511e-01
-4.547738693467336724e+00,9.679231094876079577e-01
-4.497487437185929693e+00,9.860145234348787202e-01
-4.447236180904522662e+00,1.012810633135049931e+00
-4.396984924623115631e+00,1.129073176508330167e+00
-4.346733668341708601e+00,5.083566975604085769e-01
-4.296482412060301570e+00,8.902442189573420706e-01
-4.246231155778894539e+00,1.191539616230180121e+00
-4.195979899497487509e+00,9.582922659224547557e-01
-4.145728643216080478e+00,9.074521475714981689e-01
-4.095477386934673447e+00,4.797754833090004389e-01
-4.045226130653266416e+00,7.097782494822328925e-01
-3.994974874371859386e+00,9.005672420959469626e-01
-3.944723618090452355e+00,9.964279937051061520e-01
-3.894472361809045324e+00,6.017800160887095684e-01
-3.844221105527638294e+00,4.304772907673737325e-01
-3.793969849246231263e+00,4.012059639541484812e-01
-3.743718592964824232e+00,4.750840652820269017e-01
-3.693467336683417201e+00,2.445824244819258531e-01
-3.643216080402010171e+00,4.172825622005331692e-01
-3.592964824120603140e+00,1.977923619388425869e-01
-3.542713567839196109e+00,3.305477765413181723e-01
-3.492462311557789079e+00,3.470164112745312557e-01
-3.442211055276382048e+00,4.790052610093752383e-01
-3.391959798994975017e+00,2.785334911329895857e-01
-3.341708542713567986e+00,7.427157338197366843e-02
-3.291457286432160956e+00,2.667191419674793673e-01
-3.241206030150753925e+00,-2.303435151440975104e-01
-3.190954773869346894e+00,-1.454664006252117531e-02
-3.140703517587939864e+00,6.523231650165114415e-01
-3.090452261306532833e+00,-3.054000201615802990e-01
-3.040201005025125802e+00,-2.328973588901288305e-02
-2.989949748743718327e+00,-5.779528558765126278e-02
-2.939698492462311297e+00,-1.024859804162833454e-01
-2.889447236180904266e+00,1.528253384110095370e-02
-2.839195979899497235e+00,-1.314481653961483698e-01
-2.788944723618090205e+00,-3.060612175654042755e-01
-2.738693467336683174e+00,-1.648622974884717540e-01
-2.688442211055276143e+00,-3.738462537528121632e-01
-2.638190954773869112e+00,-4.418693606858304923e-01
-2.587939698492462082e+00,-4.743526768765787827e-02
-2.537688442211055051e+00,-8.574964589371532053e-01
-2.487437185929648020e+00,-1.056904102163546799e+00
-2.437185929648240990e+00,-7.616779597407399294e-01
-2.386934673366833959e+00,-5.930517726684381152e-01
-2.336683417085426928e+00,-6.059483585877246670e-01
-2.286432160804019897e+00,-1.171166845899417108e+00
-2.236180904522612867e+00,-7.893898478043209765e-01
-2.185929648241205836e+00,-9.365945227037498766e-01
-2.135678391959798805e+00,-8.486861340314189039e-01
-2.085427135678391775e+00,-1.076046458742666356e+00
-2.035175879396984744e+00,-6.638489952772674840e-01
-1.984924623115577713e+00,-1.196595590125724806e+00
-1.934673366834170682e+00,-1.159497680763189820e+00
-1.884422110552763652e+00,-8.959961668926413880e-01
-1.834170854271356621e+00,-1.206506161235729069e+00
-1.783919597989949590e+00,-6.325112756297450733e-01
-1.733668341708542560e+00,-9.688317177724958817e-01
-1.683417085427135529e+00,-7.963383650285977833e-01
-1.633165829145728498e+00,-1.385790126172254277e+00
-1.582914572864321467e+00,-9.779978583680699611e-01
-1.532663316582914437e+00,-8.989142838396207980e-01
-1.482412060301507406e+00,-7.796296104155413520e-01
-1.432160804020100375e+00,-8.710901211658048648e-01
-1.381909547738693345e+00,-8.179886561027756020e-01
-1.331658291457286314e+00,-9.672496563506870482e-01
-1.281407035175879283e+00,-9.119761466603759636e-01
-1.231155778894472252e+00,-1.003523279924499967e+00
-1.180904522613065222e+00,-7.898005972511106254e-01
-1.130653266331658191e+00,-6.516923788984553267e-01
-1.080402010050251160e+00,-5.098585814395479865e-01
-1.030150753768844130e+00,-4.851679618081561896e-01
-9.798994974874366548e-01,-8.667032847970372877e-01
-9.296482412060296241e-01,-1.209303226225452610e+00
-8.793969849246225934e-01,-7.815579968478111317e-01
-8.291457286432155627e-01,-7.778062669905896342e-01
-7.788944723618085320e-01,-7.822108036852049029e-01
-7.286432160804015012e-01,-4.316147781668407957e-01
-6.783919597989944705e-01,-4.750613349520579343e-01
-6.281407035175874398e-01,-7.656817068150918448e-01
-5.778894472361804091e-01,-2.968303579001184134e-01
-5.276381909547733784e-01,-4.313855264397439271e-01
-4.773869346733663477e-01,-5.510326407689085659e-01
-4.271356783919593170e-01,-5.381414334604589511e-02
-3.768844221105522863e-01,-2.075790454645593530e-01
-3.266331658291452555e-01,-7.627458859332685304e-01
-2.763819095477382248e-01,-2.772452292763833426e-01
-2.261306532663311941e-01,-2.393052907050036704e-01
-1.758793969849241634e-01,-4.028830105597926980e-01
-1.256281407035171327e-01,-2.198676839351078327e-01
-7.537688442211010198e-02,-8.331576225061800012e-02
-2.512562814070307127e-02,-3.136647068682810180e-01
2.512562814070395945e-02,1.272453886251855570e-01
7.537688442211099016e-02,-3.578720495723571038e-02
1.256281407035180209e-01,1.283516852222998383e-01
1.758793969849250516e-01,-9.389777614427866070e-02
2.261306532663320823e-01,3.553032385036705709e-02
2.763819095477391130e-01,4.345036524717551529e-01
3.266331658291461437e-01,6.133749309869190869e-02
3.768844221105531744e-01,2.027686997518309553e-01
4.271356783919602051e-01,5.380626442248113150e-01
4.773869346733672359e-01,3.212501848295736817e-01
5.276381909547742666e-01,5.994325694834869989e-01
5.778894472361812973e-01,3.958928588899100487e-01
6.281407035175883280e-01,3.043252512592368730e-01
6.783919597989953587e-01,7.535511313044321868e-01
7.286432160804023894e-01,5.580426706558042627e-01
7.788944723618094201e-01,7.787671981035193536e-01
8.291457286432164508e-01,9.383562807355919633e-01
8.793969849246234816e-01,7.471410998683787330e-01
9.296482412060305123e-01,8.926239540995155597e-01
9.798994974874375430e-01,7.614508599077789430e-01
1.030150753768844574e+00,1.092913863849577671e+00
1.080402010050251604e+00,1.085087958749022308e+00
1.130653266331658635e+00,8.362038714018356078e-01
1.180904522613065666e+00,7.959309526999116535e-01
1.231155778894472697e+00,5.583060591435371478e-01
1.281407035175879727e+00,8.784024212918458696e-01
1.331658291457286758e+00,9.232845531140455586e-01
1.381909547738693789e+00,1.229707578826339853e+00
1.432160804020100819e+00,7.310536115614858499e-01
1.482412060301507850e+00,5.618165565464280364e-01
1.532663316582914881e+00,8.430552105851726319e-01
1.582914572864321912e+00,7.231264455350042697e-01
1.633165829145728942e+00,9.065876225317964776e-01
1.683417085427135973e+00,1.193882534571313547e+00
1.733668341708543004e+00,1.249198862157066658e+00
1.783919597989950034e+00,8.843205189979347347e-01
1.834170854271357065e+00,7.255800032761423601e-01
1.884422110552764096e+00,9.502900111199995559e-01
1.934673366834171127e+00,1.002177407117077923e+00
1.984924623115578157e+00,9.905226359238523681e-01
2.035175879396985188e+00,4.939865245069537392e-01
2.085427135678392219e+00,8.125347042262889286e-01
2.135678391959799249e+00,6.941140676312288482e-01
2.185929648241206280e+00,9.368683489785505358e-01
2.236180904522613311e+00,5.246022941695518416e-01
2.286432160804020342e+00,4.867767311790214824e-01
2.336683417085427372e+00,7.160801551428410683e-01
2.386934673366834403e+00,5.156734789362964477e-01
2.437185929648241434e+00,7.456515746664794664e-01
2.487437185929648464e+00,8.211632659262544376e-01
2.537688442211055495e+00,7.203360397707445628e-01
2.587939698492462526e+00,2.950657383655622690e-01
2.638190954773869557e+00,3.234820408259733160e-01
2.688442211055276587e+00,2.140180399237269215e-01
2.738693467336683618e+00,-9.265003798403459445e-02
2.788944723618090649e+00,2.001588224892116019e-01
2.839195979899497679e+00,5.926572045032739711e-01
2.889447236180904710e+00,1.596601773663275381e-01
2.939698492462311741e+00,-2.036360552713511463e-01
2.989949748743718771e+00,9.468261198308169924e-02
3.040201005025126690e+00,-7.879106325327128735e-02
3.090452261306532833e+00,-2.011115213646805788e-01
3.140703517587940752e+00,-1.335490983165145695e-01
3.190954773869346894e+00,2.034927204821483371e-01
3.241206030150754813e+00,-2.454858029680588860e-01
3.291457286432160956e+00,5.622002808465809132e-02
3.341708542713568875e+00,1.205650200690757956e-01
